Citing Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
662,1.984,APPL PSYCHOL-INT REV,2,0,0,0,0,0,0,0,0,0,2,0
663, ,ARE DIGITAL GAMES US,2,0,0,0,0,0,2,0,0,0,0,0
664, ,ARITHMETIC TEACHER,2,0,0,0,0,0,0,0,0,0,0,2
665, ,ART CASE STUDY RES,2,0,0,0,0,0,0,0,0,0,0,2
666, ,ART MOTION MUSICAL A,2,0,0,0,0,0,1,1,0,0,0,0
667, ,ASIAN J ED,2,0,0,0,0,1,1,0,0,0,0,0
668, ,ASIAN SOC SCI,2,0,0,0,2,0,0,0,0,0,0,0
669, ,ASSESSMENT IN EDUCAT,2,0,0,0,0,0,0,0,0,0,0,2
670, ,ATTITUDE STRENGTH,2,0,0,0,0,0,0,0,0,0,0,2
671, ,B EDUC RES,2,0,0,1,0,0,0,0,0,1,0,0
672,3.403,BIOL PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
673, ,BIOSCIENCE,2,0,0,0,0,0,0,0,0,1,0,1
674, ,BMC MED INFORM DECIS,2,0,1,0,0,1,0,0,0,0,0,0
675,3.215,BRAIN LANG,2,0,1,0,0,0,0,0,0,0,0,1
676, ,BRAIN RES,2,0,0,1,0,0,0,1,0,0,0,0
677, ,BRINGING READING RES,2,0,0,0,0,1,1,0,0,0,0,0
678,0.891,BRIT EDUC RES J,2,0,0,0,0,0,0,0,0,0,0,2
679,2.841,BRIT J DEV PSYCHOL,2,0,0,0,0,0,2,0,0,0,0,0
680,0.458,BRIT J MUSIC EDUC,2,0,0,0,0,0,0,0,0,1,0,1
681, ,BSCS 5E INSTRUCTIONA,2,0,0,0,0,0,0,0,0,0,0,2
682, ,BUILDING LEARN CO,2,0,0,0,0,0,0,0,0,0,0,2
683, ,BUILDING VIRTUAL COM,2,0,0,0,0,0,0,0,0,0,0,2
684,0.677,CAMB J EDUC,2,0,0,1,0,0,0,0,0,0,0,1
685, ,CAMBR HANDB EXP EXP,2,0,0,0,0,0,0,0,0,2,0,0
686, ,CAMPUS WIDE INFORM S,2,0,0,0,0,1,0,0,0,0,0,1
687, ,CAN J SCI MATH,2,0,1,0,0,0,0,0,0,0,0,1
688, ,CELL BIOL ED,2,0,0,0,0,0,0,0,0,0,1,1
689, ,CHI2009 P 27 ANN,2,0,0,0,0,0,2,0,0,0,0,0
690, ,CHINA DISTANCE ED,2,0,0,0,0,0,0,0,0,0,2,0
691,2.201,COGNITION EMOTION,2,0,0,0,0,0,0,0,0,1,0,1
692, ,COM S COLL LEARN,2,0,0,0,0,0,0,0,1,0,0,1
693, ,COMM COLL STUD SURV,2,0,0,0,2,0,0,0,0,0,0,0
694, ,COMM COR STAT STAND,2,0,0,0,0,2,0,0,0,0,0,0
695, ,COMM EV P INT C COMP,2,0,0,0,0,0,2,0,0,0,0,0
696,0.833,COMMUN MONOGR,2,0,0,0,0,0,0,0,1,0,0,1
697, ,COMMUNICATION,2,0,1,1,0,0,0,0,0,0,0,0
698, ,COMMUNITIES PRACTICE,2,0,0,0,0,0,0,0,0,0,0,2
699, ,COMMUNITY COLL REV,2,0,0,0,0,0,0,0,0,0,0,2
700, ,COMP BLENDED LEARNIN,2,0,0,0,0,2,0,0,0,0,0,0
701, ,COMP SUPPORT COMP W,2,0,0,0,0,0,0,0,0,0,2,0
702, ,COMPR METAAN,2,0,0,0,0,0,0,1,0,0,1,0
703, ,COMPUT ASSISTED IN,2,0,0,0,0,0,0,0,0,0,0,2
704, ,COMPUT GAMES INSTR,2,0,0,0,1,1,0,0,0,0,0,0
705, ,COMPUT GAMES TEAM,2,0,0,0,0,0,0,2,0,0,0,0
706, ,COMPUT IND,2,0,0,0,2,0,0,0,0,0,0,0
707, ,COMPUT MEDIATED CO,2,0,0,0,1,0,0,0,0,0,0,1
708, ,COMPUT SCI ED,2,0,0,0,0,1,0,0,0,0,0,1
709, ,COMPUT SCI INF SYST,2,1,0,1,0,0,0,0,0,0,0,0
710, ,COMPUT SUPP COOP W J,2,0,0,0,0,0,0,0,0,0,0,2
711, ,COMPUT SUPPORTED C,2,0,0,0,0,0,1,0,0,0,1,0
712, ,COMPUTERIZED ADAPTIV,2,0,0,0,0,0,0,0,0,0,0,2
713, ,COMPUTERS COGNITIVE,2,0,1,0,0,0,0,0,0,0,0,1
714, ,COMPUTERS HIGHER ED,2,0,0,0,0,0,0,0,0,2,0,0
715, ,COMPUTERS IN THE SCH,2,0,0,0,0,0,2,0,0,0,0,0
716, ,CONFRONTING CHALLENG,2,0,0,0,0,0,0,0,0,2,0,0
717,1.941,CONSCIOUS COGN,2,0,0,0,0,0,0,0,0,1,0,1
718, ,CONSTR REALITY CHILD,2,0,0,0,0,0,0,0,0,0,0,2
719, ,CONSTRUCTIONISM,2,0,0,0,0,0,0,0,0,0,0,2
720, ,CONTENT ANAL INTRO I,2,0,0,0,0,0,0,0,0,0,0,2
721, ,CONTEXT CONSCIOUSNES,2,0,0,0,0,0,0,0,0,0,0,2
722,1.252,COUNS PSYCHOL,2,0,0,0,0,0,0,0,0,2,0,0
723, ,CSCL 2 CARRYING FORW,2,0,0,0,0,0,0,0,0,0,0,2
724, ,CURR BIOL,2,0,0,1,0,1,0,0,0,0,0,0
725, ,CURRICULUM J,2,0,0,0,0,1,0,0,0,0,0,1
726, ,CUTTING EDGE TECHNOL,2,0,1,1,0,0,0,0,0,0,0,0
727, ,DATA CONTEXT STAT ED,2,0,0,0,0,2,0,0,0,0,0,0
728, ,DEMOCRACY EDUC,2,0,0,0,0,0,0,0,0,0,0,2
729, ,DES PATTERNS ELEM,2,0,0,0,0,0,0,0,0,0,0,2
730, ,DESIGNING INTERACTIV,2,0,0,0,0,1,0,0,0,0,1,0
731, ,DESIGNING USER INTER,2,0,0,0,0,1,0,0,0,0,0,1
732, ,DEV MED CHILD NEUROL,2,0,0,0,0,0,0,0,0,1,1,0
733, ,DEV NEUROREHABIL,2,1,0,0,0,0,0,0,0,1,0,0
734,3.240,DEV PSYCHOPATHOL,2,0,0,0,0,0,0,0,0,2,0,0
735, ,DIGIT CREAT,2,2,0,0,0,0,0,0,0,0,0,0
736, ,DISTANCE ED DEGREE G,2,0,0,0,0,0,0,2,0,0,0,0
737, ,DYNAMIC ASSESSMENT I,2,0,0,0,0,0,0,0,0,0,0,2
738,1.733,DYSLEXIA,2,0,1,0,1,0,0,0,0,0,0,0
739, ,E LEARN AND DIGIT,2,0,0,0,0,1,0,0,1,0,0,0
740, ,E LEARN ED,2,0,0,0,1,0,0,1,0,0,0,0
741, ,E LEARN SCI INSTR,2,0,0,0,2,0,0,0,0,0,0,0
742,0.765,EARLY EDUC DEV,2,0,0,1,0,0,0,1,0,0,0,0
743,0.971,ECON EDUC REV,2,0,0,0,0,0,0,0,0,0,0,2
744, ,ECONOMIA,2,0,0,0,0,0,0,0,0,0,0,2
745, ,ECTJ EDUC COMMUN TEC,2,0,0,0,0,0,0,0,0,0,0,2
746, ,ED PSYCHOL REFLECTIO,2,0,0,0,1,0,0,1,0,0,0,0
747, ,ED RES COMPETENCIES,2,0,0,0,0,0,1,0,0,0,0,1
748, ,ED RES PLANNING COND,2,0,0,0,0,0,0,1,0,0,1,0
749, ,EDUC AND INFORM,2,0,0,0,0,0,0,0,1,0,0,1
750, ,EDUC COMMUN INF,2,0,0,0,0,0,0,0,0,0,1,1
751,1.688,EDUC EVAL POLICY AN,2,0,0,1,0,0,1,0,0,0,0,0
752, ,EDUC MEAS,2,0,0,0,0,0,0,0,0,1,0,1
753, ,EDUC RES,2,0,0,0,0,0,0,0,0,0,0,2
754, ,EDUC RES QUART,2,0,0,0,0,0,0,0,0,0,0,2
755,0.773,EDUC TREAT CHILD,2,0,0,0,0,0,0,0,1,1,0,0
756, ,EDUC WEEK,2,0,0,1,1,0,0,0,0,0,0,0
757, ,EDUCATION,2,0,0,0,0,0,1,0,0,0,0,1
758, ,EFFECTIVENESS READIN,2,0,0,0,0,0,0,0,2,0,0,0
759, ,ELEARN MAGAZINE,2,0,0,1,0,0,0,0,0,0,1,0
760, ,ELECT COLLABORATORS,2,0,0,0,0,0,0,0,0,0,0,2
761, ,ELECT J INTEGRATION,2,0,0,0,0,0,0,0,1,1,0,0
762, ,ELEMENTARY ED ONLINE,2,0,0,0,0,0,2,0,0,0,0,0
763, ,EMERGING TECHNOLOGIE,2,0,1,0,0,1,0,0,0,0,0,0
764,3.383,EMOTION,2,0,0,0,0,0,0,0,1,0,1,0
765, ,ENCY RES DESIGN,2,0,0,0,0,2,0,0,0,0,0,0
766, ,ENCY SCI LEARNING,2,0,0,2,0,0,0,0,0,0,0,0
767, ,ENERGY EDUC SCI TECH,2,0,0,2,0,0,0,0,0,0,0,0
768, ,ENGAUGE 21 CENT SKIL,2,0,0,0,0,0,0,0,0,0,0,2
769, ,ENTERPRISE BUS,2,0,1,1,0,0,0,0,0,0,0,0
770, ,ENTERTAINMENT COMPUT,2,0,0,0,2,0,0,0,0,0,0,0
771, ,ENVIRON HEALTH PERSP,2,0,0,0,0,0,0,0,0,0,0,2
772,1.006,EUR J MARKETING,2,0,1,0,0,0,1,0,0,0,0,0
773, ,EUR J OPER RES,2,0,0,1,0,0,0,0,0,0,0,1
774,3.347,EUR J PERSONALITY,2,0,0,0,0,0,0,0,0,0,0,2
775, ,EUR J SOCIAL SC,2,0,0,1,1,0,0,0,0,0,0,0
776,1.778,EUR PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
777,1.016,EURASIA J MATH SCI T,2,0,0,0,0,2,0,0,0,0,0,0
778, ,EVALUATING ED PERFOR,2,0,0,0,0,0,0,0,0,0,0,2
779, ,EVALUATING TRAINING,2,0,0,0,0,0,0,0,0,0,0,2
780, ,EXP LEARN EXPERI,2,0,0,0,0,0,0,0,0,0,0,2
781,2.076,EXP PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
782, ,EXP QUASI EXP DESIGN,2,0,0,0,0,0,0,0,0,0,0,2
783, ,EXPLORATORY CONFIRMA,2,0,0,0,0,0,0,1,0,0,0,1
784, ,FOCUS GROUPS PRACTIC,2,0,0,0,0,0,0,0,0,0,0,2
785,2.560,FRONT PSYCHOL,2,0,1,0,1,0,0,0,0,0,0,0
786, ,FUTURE LEARN,2,0,0,2,0,0,0,0,0,0,0,0
787, ,FUTURELAB SERIES,2,0,0,0,0,0,0,0,0,0,0,2
788, ,GENERATION M2 MEDIA,2,0,0,0,0,2,0,0,0,0,0,0
789, ,GEOJOURNAL,2,0,0,0,0,0,0,0,0,0,0,2
790, ,GLOBAL GENDER GAP RE,2,0,0,0,0,0,0,0,1,1,0,0
791, ,GROUP COGNITION COMP,2,0,0,0,0,0,0,0,0,2,0,0
792,1.400,GROUP ORGAN MANAGE,2,0,0,0,0,0,0,0,0,0,0,2
793, ,GUIDE ECONOMETRICS,2,0,0,0,0,0,0,2,0,0,0,0
794,0.607,HARVARD EDUC REV,2,0,0,0,0,0,0,0,0,0,0,2
795, ,HDB INTERRATER RELIA,2,0,0,2,0,0,0,0,0,0,0,0
796, ,HDB LITERACY TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
797, ,HDB POSITIVE PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
798, ,HDB RES MATH TEACHIN,2,0,0,0,0,0,0,0,0,0,0,2
799, ,HDB THEORY RES SOCIO,2,0,0,0,0,0,0,0,0,0,0,2
800, ,HUM MENT WORKLOA,2,0,0,0,0,0,0,0,0,0,0,2
801, ,HUM MOTIVATION MET,2,0,0,0,0,0,0,0,0,0,0,2
802, ,HUM TECHNOL INT,2,0,0,0,0,0,0,0,0,0,2,0
803, ,ICOTS 8,2,0,0,0,0,2,0,0,0,0,0,0
804, ,ICOTS 8 2010,2,0,0,0,0,2,0,0,0,0,0,0
805, ,ICT PROVIDING CHOICE,2,0,0,0,0,0,0,0,2,0,0,0
806, ,IEEE INT CONF FUZZY,2,0,0,0,2,0,0,0,0,0,0,0
807, ,IEEE LAT AM T,2,0,0,1,0,1,0,0,0,0,0,0
808, ,IEEE NETWORK,2,0,0,0,0,0,1,0,0,0,1,0
809, ,IEEE T NEUR SYS REH,2,0,1,1,0,0,0,0,0,0,0,0
810, ,IMS LEARN DES V1 0 F,2,0,0,0,0,0,0,0,0,0,0,2
811, ,INDEPENDENT SCH,2,0,0,0,1,0,0,0,1,0,0,0
812, ,INDIVIDUAL DIFFERENC,2,0,0,1,0,0,0,0,0,0,0,1
813, ,INF LIT COMP STAND H,2,0,1,0,0,0,0,0,0,0,0,1
814,0.370,INFORM RES,2,0,0,0,0,0,0,0,1,0,0,1
815, ,INFORM SEEKING ELECT,2,0,0,0,0,0,0,0,0,0,0,2
816, ,INFORM SYST ED J,2,0,0,0,0,0,0,1,1,0,0,0
817, ,INFORM SYST FRONT,2,0,0,0,0,0,0,0,0,1,0,1
818,1.766,INFORM SYST J,2,0,0,0,1,0,0,0,1,0,0,0
819, ,INN CHA PRO EDU,2,0,0,0,0,0,0,0,0,0,0,2
820, ,INNOVATE,2,0,0,0,0,0,0,0,2,0,0,0
821, ,INNOVATIVE HIGHER ED,2,0,1,0,0,0,0,0,0,0,1,0
822, ,INQ NAT SCI ED STAND,2,0,0,0,0,0,0,0,0,0,0,2
823, ,INSTRUCTIONAL MEDIA,2,0,0,0,0,0,0,0,0,0,0,2
824, ,INSTRUCTIONAL TECHNO,2,0,0,1,0,0,0,0,0,0,1,0
825, ,INT J APPL LINGUISTI,2,0,0,0,0,0,1,1,0,0,0,0
826,0.286,INT J ART DES EDUC,2,0,0,0,0,1,0,0,1,0,0,0
827, ,INT J COMPUTER APPL,2,0,0,0,1,0,0,1,0,0,0,0
828, ,INT J DISTANCE ED TE,2,0,1,0,0,1,0,0,0,0,0,0
829,1.064,INT J EDUC DEV,2,0,0,0,0,0,1,0,0,0,0,1
830, ,INT J LEARNING TECHN,2,0,0,0,1,0,0,0,1,0,0,0
831,0.526,INT J LEXICOGR,2,0,0,0,1,1,0,0,0,0,0,0
832, ,INT J MOBILE BLENDED,2,0,0,0,0,1,1,0,0,0,0,0
833, ,INT J MOBILE LEARNIN,2,0,1,0,0,1,0,0,0,0,0,0
834, ,INT J NETWORKING VIR,2,0,0,0,1,0,1,0,0,0,0,0
835, ,INT J ONLINE ENG,2,0,0,1,0,0,1,0,0,0,0,0
836,2.882,INT J PSYCHOPHYSIOL,2,0,0,1,0,0,0,0,0,0,0,1
837,0.814,INT J SELECT ASSESS,2,0,0,0,1,0,0,0,0,0,0,1
838, ,INT J TEACHING LEARN,2,0,0,0,1,0,0,1,0,0,0,0
839, ,INT J TECHNOLOGY ENH,2,0,0,0,2,0,0,0,0,0,0,0
840, ,INT J TECHNOLOGY MAT,2,0,0,1,0,0,0,0,1,0,0,0
841, ,INTEGRATING ED TECHN,2,0,0,0,0,1,0,0,0,0,0,1
842, ,INTERACTION DES A,2,0,1,0,1,0,0,0,0,0,0,0
843, ,INTERACTIVE TECHNOL,2,0,0,1,0,0,0,0,0,0,1,0
844, ,INTEREST EFFORT ED,2,0,0,0,0,0,0,0,0,0,0,2
845, ,INTERNET ENV SCI ED,2,0,0,0,0,0,0,0,0,0,0,2
846, ,INTRO QUAL RE,2,0,0,0,0,0,2,0,0,0,0,0
847, ,INTRO SOC RES QUA,2,0,0,0,0,0,0,0,0,0,1,1
848, ,INVEST E LEA,2,0,0,0,2,0,0,0,0,0,0,0
849, ,ISS ONLINE EDUC,2,0,0,0,0,1,1,0,0,0,0,0
850, ,ISSUES TEACHER ED,2,0,0,0,0,0,2,0,0,0,0,0
851, ,ITEM RESPONSE THEORY,2,0,0,0,0,0,0,0,0,0,0,2
852,3.481,J ABNORM CHILD PSYCH,2,0,0,0,0,1,0,0,0,0,1,0
853,3.612,J ADOLESCENT HEALTH,2,0,0,0,0,1,0,1,0,0,0,0
854,1.741,J ADV NURS,2,0,0,0,0,0,0,0,0,0,0,2
855,2.563,J ADVERTISING RES,2,0,0,0,0,0,0,0,0,0,0,2
856,3.383,J AFFECT DISORDERS,2,0,0,1,0,1,0,0,0,0,0,0
857,0.914,J APPL BEHAV SCI,2,0,0,0,0,0,0,0,0,0,0,2
858, ,J APPL ED TECHNOLOGY,2,0,0,0,0,0,0,0,2,0,0,0
859,1.062,J APPL SPORT PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
860, ,J BIOL EDUC,2,0,0,0,0,0,0,1,0,0,0,1
861,1.352,J BROADCAST ELECTRON,2,0,0,0,0,0,0,0,0,0,0,2
862, ,J CHEM EDUC,2,0,0,0,0,0,0,1,0,0,0,1
863,1.163,J CHILD FAM STUD,2,0,0,1,0,0,0,0,1,0,0,0
864,0.807,J CHILD SEX ABUS,2,0,0,1,0,0,1,0,0,0,0,0
865,3.312,J CLIN CHILD ADOLESC,2,0,0,0,0,0,0,0,0,0,1,1
866,4.085,J COGNITIVE NEUROSCI,2,0,0,0,0,0,0,0,0,1,0,1
867, ,J COLL READING LEARN,2,0,0,0,0,0,0,1,0,1,0,0
868, ,J COLL SCI TEACH,2,0,1,0,0,1,0,0,0,0,0,0
869, ,J CONSUM MARK,2,0,0,0,0,0,0,0,0,0,0,2
870,1.557,J DEV PHYS DISABIL,2,0,1,1,0,0,0,0,0,0,0,0
871,0.612,J ECON EDUC,2,0,0,0,0,0,0,0,0,0,0,2
872, ,J ED TECHNOLOGY DEV,2,0,0,0,0,0,2,0,0,0,0,0
873, ,J EDUC MEDIA,2,0,0,0,0,0,0,0,0,0,0,2
874, ,J EDUC TECHNOLOGY,2,0,0,1,0,0,1,0,0,0,0,0
875,1.229,J ELECTRON COMMER RE,2,0,0,0,0,0,0,1,1,0,0,0
876, ,J ELEMENTARY SCI ED,2,0,0,0,0,0,0,2,0,0,0,0
877,2.640,J ENVIRON PSYCHOL,2,0,0,0,1,0,1,0,0,0,0,0
878,3.333,J EUR ECON ASSOC,2,0,0,0,1,0,0,0,0,1,0,0
879, ,J EXP PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
880, ,J GEN INTERN MED,2,0,0,0,0,0,0,1,0,0,0,1
881,0.605,J GEN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
882,1.158,J INF SCI,2,0,0,0,0,1,0,1,0,0,0,0
883, ,J KOREA ELEMENTARY E,2,0,0,0,1,0,0,0,0,1,0,0
884, ,J KOREAN ASS INFORM,2,0,0,0,0,0,0,1,0,1,0,0
885,1.020,J LANG SOC PSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
886, ,J LEARN DISABILIT,2,0,2,0,0,0,0,0,0,0,0,0
887, ,J MARKETING ED,2,0,1,0,1,0,0,0,0,0,0,0
888,0.797,J MASS COMMUN Q,2,0,0,0,0,0,0,0,0,0,0,2
889, ,J MATH BEHAV,2,0,0,1,0,0,0,0,0,0,0,1
890, ,J MED INTERNET RES,2,0,0,1,0,0,0,0,0,0,1,0
891,1.667,J OCCUP ORGAN PSYCH,2,0,0,1,0,0,0,0,0,0,0,1
892, ,J ONLINE ED,2,0,0,1,0,0,0,1,0,0,0,0
893,1.837,J PERS ASSESS,2,0,0,0,0,0,0,0,0,1,0,1
894,1.409,J POSIT BEHAV INTERV,2,0,0,0,0,1,0,1,0,0,0,0
895,0.831,J PRAGMATICS,2,0,0,0,1,0,0,0,0,0,0,1
896, ,J PROF ISS ENG ED PR,2,0,0,0,1,0,0,0,0,1,0,0
897,0.633,J PSYCHOLINGUIST RES,2,0,0,0,0,1,0,0,0,1,0,0
898,1.915,J RES ADOLESCENCE,2,0,0,0,0,0,0,0,0,0,1,1
899, ,J RES TECHNOL ED,2,0,0,0,0,0,0,1,0,1,0,0
900, ,J SCH LEADERSHIP,2,0,0,0,1,0,0,0,0,1,0,0
901, ,J SCHOLARSHIP TEACHI,2,0,0,1,0,0,1,0,0,0,0,0
902,0.989,J SERV MARK,2,0,0,0,0,0,0,0,0,0,0,2
903, ,J SOC STUDIES ED,2,0,0,0,0,2,0,0,0,0,0,0
904, ,J SOFTWARE,2,0,0,0,0,0,0,2,0,0,0,0
905,1.410,J SPEC EDUC,2,0,0,0,0,0,0,0,0,0,0,2
906,2.185,J SPORT EXERCISE PSY,2,0,0,0,0,0,0,0,0,0,0,2
907, ,J STUDENT CTR LEARNI,2,0,0,0,0,0,0,0,0,0,0,2
908, ,J SYSTEMICS CYBERNET,2,0,0,0,0,0,0,0,2,0,0,0
909,0.740,J TEACH PHYS EDUC,2,0,0,0,0,0,1,0,0,0,0,1
910, ,J VA SCI ED,2,0,0,0,0,0,2,0,0,0,0,0
911, ,J VERB LEARN VERB BE,2,0,0,0,0,0,0,0,0,0,0,2
912, ,J VISION,2,0,0,0,0,2,0,0,0,0,0,0
913,2.588,J VOCAT BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
914, ,J WEB SEMANT,2,0,0,0,0,0,1,1,0,0,0,0
915,2.777,J YOUTH ADOLESCENCE,2,0,0,0,0,0,0,1,0,0,0,1
916, ,JOHN D CT MACARTHUR,2,0,0,0,0,0,1,1,0,0,0,0
917, ,JOURNAL OF COMPUTING,2,0,0,0,0,0,0,0,1,0,0,1
918, ,KNOWING WHAT STUDENT,2,0,0,0,0,0,0,0,0,0,0,2
919,0.554,KNOWL MAN RES PRACT,2,0,0,0,0,2,0,0,0,0,0,0
920, ,KNOWL-BASED SYST,2,0,0,1,0,0,0,0,0,0,0,1
921, ,KNOWLEDGE PROCESS MA,2,0,0,0,0,1,0,0,1,0,0,0
922, ,KOLB LEARN STYLE,2,0,0,0,0,1,0,0,0,0,1,0
923,0.347,KURAM UYGUL EGIT BIL,2,0,1,0,0,1,0,0,0,0,0,0
924,1.250,LANG TEACHING,2,0,1,0,0,0,0,1,0,0,0,0
925,1.019,LANG TEST,2,0,0,0,0,0,0,0,0,0,0,2
926, ,LANGUAGE LEARN J,2,0,1,0,0,1,0,0,0,0,0,0
927, ,LEARN CREATING US,2,0,0,0,0,1,0,0,0,0,0,1
928, ,LEARN DEMAND ONLI,2,0,0,0,0,0,2,0,0,0,0,0
929,0.564,LEARN DISABILITY Q,2,0,0,0,0,1,0,0,0,0,0,1
930, ,LEARN EFFECTIVENE,2,0,0,0,0,0,0,0,0,0,0,2
931, ,LEARN GEOINFORMAT,2,0,0,0,0,0,2,0,0,0,0,0
932, ,LEARN IN IN PRESS,2,0,1,0,0,0,0,0,0,0,0,1
933, ,LEARN LEARN,2,0,0,0,0,0,0,0,0,0,0,2
934, ,LEARN SCI COMPUTE,2,0,0,0,2,0,0,0,0,0,0,0
935, ,LEARN SOLVE PROBL,2,0,0,0,0,1,0,0,0,0,0,1
936, ,LEARN STYLE INVEN,2,0,0,0,0,0,0,0,0,0,0,2
937, ,LEARN STYLES PEDA,2,0,0,0,0,0,0,0,0,0,0,2
938, ,LEARN TECHNOLOGIC,2,0,0,0,1,0,0,1,0,0,0,0
939, ,LEARN THEORIES ED,2,0,0,0,0,0,0,0,1,0,0,1
940,0.598,LIBR HI TECH,2,0,0,0,0,0,0,0,0,0,0,2
941,0.386,LIBR TRENDS,2,0,0,0,0,0,0,0,0,0,0,2
942, ,LINUX MAGAZINE,2,0,0,1,1,0,0,0,0,0,0,0
943, ,MANAGE INFORM SY,2,0,0,0,0,0,0,0,0,0,0,2
944, ,MANAGING COGNITIVE L,2,0,0,0,0,0,2,0,0,0,0,0
945, ,MANUAL USE MOTIVATED,2,0,0,0,0,0,0,0,0,0,0,2
946, ,MEANINGFUL LEARN,2,0,0,2,0,0,0,0,0,0,0,0
947, ,MED SCI ED,2,0,0,0,2,0,0,0,0,0,0,0
948, ,MED SCI SPORT EXER,2,0,0,0,0,0,1,0,1,0,0,0
949,0.770,MEDIA CULT SOC,2,0,0,0,1,0,0,0,0,0,0,1
950, ,MEDIATING HUM BODY,2,0,0,0,0,0,0,0,0,0,0,2
951,1.688,MEMORY,2,0,0,0,0,0,1,0,0,0,0,1
952, ,METAANALYSIS SOC,2,0,0,0,0,0,0,0,0,0,0,2
953, ,MODEL DYN SYST,2,0,0,0,0,0,0,0,0,0,0,2
954,1.966,MONOGR SOC RES CHILD,2,0,0,0,0,0,0,0,0,0,0,2
955, ,MOTIVATION INTENTION,2,0,0,0,0,0,0,0,0,0,0,2
956, ,MOTIVATION SELF REGU,2,0,0,0,0,0,0,2,0,0,0,0
957, ,MULTICULTURAL ED TEC,2,0,0,0,0,2,0,0,0,0,0,0
958, ,MULTILEVEL STAT MODE,2,0,0,0,1,0,0,0,0,0,0,1
959, ,NAT ED TECHN STAND S,2,0,0,0,0,0,0,0,2,0,0,0
960,0.639,NAT LANG ENG,2,0,0,0,0,0,0,0,0,0,0,2
961,1.000,NEBR SYM MOTIV,2,0,0,0,0,0,0,0,0,0,0,2
962, ,NEBR SYMP INF TECH E,2,0,0,0,0,0,0,0,0,0,2,0
963, ,NEURAL NETWORKS,2,0,0,0,0,0,2,0,0,0,0,0
964, ,NEW MEANING ED CHANG,2,0,0,0,0,0,0,0,1,0,0,1
965,1.491,NONPROF VOLUNT SEC Q,2,0,0,0,1,0,0,0,1,0,0,0
966, ,NORDIC J DIGITAL LIT,2,0,0,1,1,0,0,0,0,0,0,0
967, ,NUCL ENG DES,2,0,0,0,0,2,0,0,0,0,0,0
968, ,NUMBER SENSE MIND CR,2,0,0,0,0,0,0,0,0,0,0,2
969, ,NURSE EDUC PRACT,2,0,0,0,1,0,1,0,0,0,0,0
970, ,ONLINE LEARN VIRG,2,0,0,0,0,2,0,0,0,0,0,0
971,2.886,ORGAN STUD,2,0,0,0,0,0,0,0,0,0,1,1
972, ,ORIGINS INTELLIGENCE,2,0,0,0,0,0,0,0,0,0,0,2
973, ,P 1 INT C ED DAT MIN,2,0,0,0,0,0,0,2,0,0,0,0
974, ,P 10 INT C LEARN SCI,2,0,0,2,0,0,0,0,0,0,0,0
975, ,P 15 INT AC MINDTREK,2,0,0,0,2,0,0,0,0,0,0,0
976, ,P 16 INT C WORLD WID,2,0,0,0,0,0,0,0,2,0,0,0
977, ,P 18 INT C COMP ED,2,0,0,0,0,2,0,0,0,0,0,0
978, ,P 20 ANN C AUSTR SOC,2,0,0,0,0,0,0,0,0,0,0,2
979, ,P 2002 AM SOC ENG ED,2,0,0,0,0,0,0,0,0,0,0,2
980, ,P 2006 20 ANN C COMP,2,0,0,0,0,0,0,0,0,2,0,0
981, ,P 2012 INT S PERV DI,2,0,0,2,0,0,0,0,0,0,0,0
982, ,P 3 INT C DIG INT ME,2,0,0,0,0,0,0,2,0,0,0,0
983, ,P 3 INT C LEARN AN K,2,0,2,0,0,0,0,0,0,0,0,0
984, ,P 7 ACM SIGCHI NZ CH,2,0,0,0,0,0,0,0,0,2,0,0
985, ,P 7 ECGBL,2,0,2,0,0,0,0,0,0,0,0,0
986, ,P 7 INT C LEARN SCI,2,0,0,0,0,0,0,0,0,2,0,0
987, ,P 7 INT C NETW LEARN,2,0,0,0,0,2,0,0,0,0,0,0
988, ,P ACM C COMP SUPP CO,2,0,0,0,0,0,0,0,0,0,0,2
989, ,P BRIT SOC RES LEARN,2,0,0,1,1,0,0,0,0,0,0,0
990, ,P ED MEDIA 2006 WORL,2,0,0,0,0,0,0,0,0,2,0,0
991, ,P INT C ADV INF SYST,2,0,0,0,0,0,0,0,0,0,0,2
992, ,P INT C ED DAT MIN M,2,0,0,0,0,0,0,2,0,0,0,0
993, ,P INT C LEARN SCI IC,2,0,0,1,0,0,0,1,0,0,0,0
994, ,P OF WORLD,2,0,0,1,0,0,0,0,0,0,0,1
995, ,P SOC INF TECH TEA E,2,0,0,2,0,0,0,0,0,0,0,0
996, ,P WORKSH ED DAT MIN,2,0,0,0,0,0,0,0,0,2,0,0
