Citing Journal Data: LECTURE NOTES IN ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,Rest
4054, ,P C PROGR LANG DES I,2,0,0,2,0,0,0,0,0,0,0,0
4055, ,P C UNC ART INT UAI,2,0,0,0,0,0,1,1,0,0,0,0
4056, ,P CADE 13 WORKSH MEC,2,0,0,0,0,0,0,0,0,0,2,0
4057, ,P CASE BASED REASONI,2,0,1,0,0,0,0,0,0,0,0,1
4058, ,P CEEMAS 2001,2,0,0,0,1,1,0,0,0,0,0,0
4059, ,P CEEMAS 2003,2,0,0,2,0,0,0,0,0,0,0,0
4060, ,P CHI 02,2,0,0,0,2,0,0,0,0,0,0,0
4061, ,P CHI 02 WORKSH PHIL,2,0,0,0,2,0,0,0,0,0,0,0
4062, ,P CHI 2001,2,0,0,0,0,2,0,0,0,0,0,0
4063, ,P CHI 91,2,0,0,0,0,0,0,0,0,0,0,2
4064, ,P CHI 95 C HUM FACT,2,0,0,0,0,0,0,0,0,0,0,2
4065, ,P CHI 99,2,0,0,0,0,0,0,2,0,0,0,0
4066, ,P CIKM,2,0,0,0,1,0,0,0,1,0,0,0
4067, ,P CIKM 94,2,0,0,0,0,0,0,0,0,0,0,2
4068, ,P COGSCI,2,0,1,0,1,0,0,0,0,0,0,0
4069, ,P COLING 2002,2,0,0,0,2,0,0,0,0,0,0,0
4070, ,P COLING 2004,2,0,2,0,0,0,0,0,0,0,0,0
4071, ,P COLING 2004 GEN SW,2,0,2,0,0,0,0,0,0,0,0,0
4072, ,P COLING 92,2,0,0,0,0,0,0,0,0,0,0,2
4073, ,P COLING 96,2,0,0,0,0,0,0,0,0,0,2,0
4074, ,P COLING ACL99,2,0,0,0,0,0,0,2,0,0,0,0
4075, ,P COMP AID VER,2,1,1,0,0,0,0,0,0,0,0,0
4076, ,P COMP AN 2002 GEN S,2,0,0,0,2,0,0,0,0,0,0,0
4077, ,P COMP AN 95,2,0,0,0,0,0,0,0,0,0,0,2
4078, ,P COMP AN 96,2,0,0,0,0,0,0,0,0,0,2,0
4079, ,P COMP SUPP COLL LEA,2,0,0,0,2,0,0,0,0,0,0,0
4080, ,P CONLL 2002,2,0,0,0,2,0,0,0,0,0,0,0
4081, ,P CONLL 2002 TAIP TA,2,0,0,0,2,0,0,0,0,0,0,0
4082, ,P COOPIS,2,0,0,1,0,0,0,0,1,0,0,0
4083, ,P CP 2001,2,0,0,0,0,0,0,0,0,0,0,2
4084, ,P CSCW,2,0,1,0,0,0,0,0,0,0,0,1
4085, ,P CSCW 00,2,0,0,0,0,0,1,0,0,0,0,1
4086, ,P CSCW 02,2,0,0,0,2,0,0,0,0,0,0,0
4087, ,P CSCW 98,2,0,0,0,0,0,0,0,2,0,0,0
4088, ,P DARPA INF SURV C E,2,0,0,1,0,1,0,0,0,0,0,0
4089, ,P DES AUT C,2,0,0,0,0,1,0,0,0,0,0,1
4090, ,P DES AUT C JUN,2,0,0,1,0,1,0,0,0,0,0,0
4091, ,P DIG IM COMP TECHN,2,0,0,2,0,0,0,0,0,0,0,0
4092, ,P DL 2002 CEUR,2,0,0,0,2,0,0,0,0,0,0,0
4093, ,P EACL 99,2,0,0,0,0,0,0,2,0,0,0,0
4094, ,P EC GIS WORKSH,2,0,0,0,0,0,2,0,0,0,0,0
4095, ,P ECAI 2004 WORKSH O,2,0,2,0,0,0,0,0,0,0,0,0
4096, ,P ECAI 98,2,0,0,0,0,0,0,0,2,0,0,0
4097, ,P ECAI 98 BRIGHT UK,2,0,0,0,0,0,0,0,2,0,0,0
4098, ,P ECAI2004,2,0,2,0,0,0,0,0,0,0,0,0
4099, ,P ECML 98 10 EUR C M,2,0,0,0,0,0,0,0,2,0,0,0
4100, ,P ECML98,2,0,0,0,0,0,0,0,2,0,0,0
4101, ,P ECP 97,2,0,0,0,0,0,0,0,0,2,0,0
4102, ,P EDBT,2,0,0,0,0,0,0,0,0,0,2,0
4103, ,P ESSLLI 96 ROB PARS,2,0,0,0,0,0,0,0,0,0,2,0
4104, ,P EUR 2002,2,0,0,0,2,0,0,0,0,0,0,0
4105, ,P EUR 97,2,0,0,0,0,0,0,0,0,2,0,0
4106, ,P EUR 97 RHOD GREEC,2,0,0,0,0,0,0,0,0,2,0,0
4107, ,P EUR C MACH LEARN V,2,0,0,0,0,0,0,0,0,0,0,2
4108, ,P EUR C SPEECH TECHN,2,0,0,0,0,0,0,0,0,0,0,2
4109, ,P EUR SIGN PROC C,2,0,0,0,0,0,0,0,1,0,0,1
4110, ,P EUR SIGN PROC C EU,2,0,0,0,1,0,0,0,0,0,1,0
4111, ,P EUROSPEECH BUD HUN,2,0,0,0,0,0,0,2,0,0,0,0
4112, ,P EXPL WORKSH 7 EUR,2,0,2,0,0,0,0,0,0,0,0,0
4113, ,P FIMI 03 WORKSH FRE,2,0,0,2,0,0,0,0,0,0,0,0
4114, ,P FLAIRS,2,0,1,1,0,0,0,0,0,0,0,0
4115, ,P FOCS LOS AL US,2,0,0,0,0,0,2,0,0,0,0,0
4116, ,P FUZZ IEEE 2004,2,0,1,0,0,0,0,0,0,0,0,1
4117, ,P GECCO 2002,2,0,0,0,2,0,0,0,0,0,0,0
4118, ,P GECCO 99,2,0,0,0,0,0,0,2,0,0,0,0
4119, ,P GEN EV COMP C LAS,2,0,0,0,0,0,2,0,0,0,0,0
4120, ,P GLOBECOM,2,0,1,0,0,1,0,0,0,0,0,0
4121, ,P HCI 2004,2,0,0,2,0,0,0,0,0,0,0,0
4122, ,P HCI INT,2,0,0,2,0,0,0,0,0,0,0,0
4123, ,P HLT 2002 HUM LANG,2,0,0,0,2,0,0,0,0,0,0,0
4124, ,P HLT NAACL 04 BOST,2,0,2,0,0,0,0,0,0,0,0,0
4125, ,P HLT NAACL 2003,2,0,0,2,0,0,0,0,0,0,0,0
4126, ,P HLT NAACL 2004,2,0,2,0,0,0,0,0,0,0,0,0
4127, ,P HLT NAACL 2004 BOS,2,0,2,0,0,0,0,0,0,0,0,0
4128, ,P HUM FACT COMP SYST,2,0,0,0,0,0,0,0,0,1,0,1
4129, ,P HUM LANG TECHN C N,2,0,0,2,0,0,0,0,0,0,0,0
4130, ,P I ELECTR ENG,2,0,0,0,0,0,0,0,0,0,0,2
4131,0.273,P I MECH ENG B-J ENG,2,0,1,0,0,0,0,1,0,0,0,0
4132,0.161,P I MECH ENG G-J AER,2,0,0,0,0,1,1,0,0,0,0,0
4133, ,P IASTED INT C APPL,2,0,0,1,0,0,1,0,0,0,0,0
4134, ,P IASTED INT C ART I,2,0,0,0,1,0,0,0,1,0,0,0
4135, ,P ICAPS 04 WHISTL BC,2,0,2,0,0,0,0,0,0,0,0,0
4136, ,P ICASSP 03 2003 IEE,2,0,0,2,0,0,0,0,0,0,0,0
4137, ,P ICASSP MUN 20 24 A,2,0,0,0,0,0,0,0,0,2,0,0
4138, ,P ICASSP MUN GERM,2,0,0,0,0,0,0,0,0,2,0,0
4139, ,P ICASSP94 AD AUSTR,2,0,0,0,0,0,0,0,0,1,0,1
4140, ,P ICCE99,2,0,0,0,0,0,0,2,0,0,0,0
4141, ,P ICCPOL,2,0,0,0,0,2,0,0,0,0,0,0
4142, ,P ICCV,2,0,0,0,0,1,0,0,0,0,0,1
4143, ,P ICDM 2002,2,0,0,0,2,0,0,0,0,0,0,0
4144, ,P ICLP 03,2,0,0,2,0,0,0,0,0,0,0,0
4145, ,P ICLP 04,2,0,2,0,0,0,0,0,0,0,0,0
4146, ,P ICLP 2004,2,0,2,0,0,0,0,0,0,0,0,0
4147, ,P ICMAS 95,2,0,0,0,0,0,0,0,0,0,0,2
4148, ,P ICMI,2,0,0,2,0,0,0,0,0,0,0,0
4149, ,P ICML 2003,2,0,0,2,0,0,0,0,0,0,0,0
4150, ,P ICML 2004 WORKSH S,2,0,2,0,0,0,0,0,0,0,0,0
4151, ,P ICML 97 14 INT C M,2,0,0,0,0,0,0,0,0,2,0,0
4152, ,P ICON 2002 MUMB IND,2,0,0,0,2,0,0,0,0,0,0,0
4153, ,P ICPR C,2,0,1,0,1,0,0,0,0,0,0,0
4154, ,P ICSLP 2000 BEIJ CH,2,0,0,0,0,0,2,0,0,0,0,0
4155, ,P ICSLP 96,2,0,0,0,0,0,0,0,0,0,2,0
4156, ,P ICSLP BEIJ,2,0,0,0,0,0,2,0,0,0,0,0
4157, ,P ICSSSE,2,0,0,2,0,0,0,0,0,0,0,0
4158, ,P IEE 2 INT C ART NE,2,0,0,0,0,0,0,0,0,0,0,2
4159, ,P IEEE AUT SPEECH RE,2,0,0,1,0,1,0,0,0,0,0,0
4160, ,P IEEE C CYB INT SYS,2,0,2,0,0,0,0,0,0,0,0,0
4161, ,P IEEE C EM TECHN FA,2,0,0,1,0,1,0,0,0,0,0,0
4162, ,P IEEE CDC SAN DIEG,2,0,0,0,0,0,0,0,0,0,0,2
4163, ,P IEEE COMP SEC FDN,2,0,0,1,0,0,0,0,0,0,0,1
4164, ,P IEEE ICASSP,2,0,0,0,0,0,0,0,0,1,0,1
4165, ,P IEEE ICASSP MONTR,2,0,2,0,0,0,0,0,0,0,0,0
4166, ,P IEEE ICDCS 02,2,0,0,0,2,0,0,0,0,0,0,0
4167, ,P IEEE INT C AUT FAC,2,0,1,0,1,0,0,0,0,0,0,0
4168, ,P IEEE INT C DISTR C,2,0,1,0,0,0,1,0,0,0,0,0
4169, ,P IEEE INT C INT SYS,2,0,1,0,0,1,0,0,0,0,0,0
4170, ,P IEEE INT C KNOWL I,2,1,0,0,0,0,0,0,0,0,0,1
4171, ,P IEEE INT C PERV CO,2,0,1,1,0,0,0,0,0,0,0,0
4172, ,P IEEE INT C TOOLS A,2,0,0,0,0,0,0,0,0,1,1,0
4173, ,P IEEE INT PERF COMP,2,0,0,1,1,0,0,0,0,0,0,0
4174, ,P IEEE INT S COMP IN,2,0,0,1,0,0,0,1,0,0,0,0
4175, ,P IEEE INT WORKSH IN,2,0,0,2,0,0,0,0,0,0,0,0
4176, ,P IEEE SMC UK RI CHA,2,1,0,0,1,0,0,0,0,0,0,0
4177, ,P IEEE VISUALIZATION,2,0,0,0,0,1,0,0,0,0,0,1
4178, ,P IEEE WORKSH ADV TE,2,0,0,2,0,0,0,0,0,0,0,0
4179, ,P IEEE WORKSH APPL S,2,0,0,0,0,0,0,1,0,0,0,1
4180, ,P IEEE WORKSH CVBVS,2,0,0,0,0,0,2,0,0,0,0,0
4181, ,P IEEE WORKSH SPONT,2,0,0,2,0,0,0,0,0,0,0,0
4182, ,P IJCAI 01 WORKSH ON,2,0,0,0,0,2,0,0,0,0,0,0
4183, ,P IJCAI 03 WORKSH IN,2,0,0,1,0,0,0,0,0,0,0,1
4184, ,P IJCAI 1999,2,0,0,0,0,0,0,2,0,0,0,0
4185, ,P IJCAI 89,2,0,0,0,0,0,0,0,0,0,0,2
4186, ,P IJCAI 93,2,0,0,0,0,0,0,0,0,0,0,2
4187, ,P IJCAI 93 CHAMB FRA,2,0,0,0,0,0,0,0,0,0,0,2
4188, ,P IJCAI 99 WORKSH ON,2,0,0,0,0,0,0,2,0,0,0,0
4189, ,P IJCAI93,2,0,0,0,0,0,0,0,0,0,0,2
4190, ,P IJCAI95,2,0,0,0,0,1,0,0,0,0,0,1
4191, ,P IJCNLP04,2,0,2,0,0,0,0,0,0,0,0,0
4192, ,P IM UND WORKSH,2,0,0,0,0,0,0,0,0,0,0,2
4193, ,P IND INT TRAIN SIM,2,0,0,0,0,0,2,0,0,0,0,0
4194, ,P INFOCOM,2,0,0,0,1,1,0,0,0,0,0,0
4195, ,P INT ADV ROB PROGR,2,0,0,2,0,0,0,0,0,0,0,0
4196, ,P INT C 5 GEN COMP S,2,0,0,0,0,0,0,0,0,0,0,2
4197, ,P INT C ADV INT SYST,2,0,2,0,0,0,0,0,0,0,0,0
4198, ,P INT C ART INT,2,0,0,0,1,0,1,0,0,0,0,0
4199, ,P INT C ART INT ICAI,2,1,0,1,0,0,0,0,0,0,0,0
4200, ,P INT C AUT AG,2,0,0,0,0,0,0,1,0,1,0,0
4201, ,P INT C AUT AG AG 97,2,0,0,0,0,0,0,0,0,2,0,0
4202, ,P INT C AUT AG MULT,2,0,0,2,0,0,0,0,0,0,0,0
4203, ,P INT C COMP COMM CO,2,0,1,1,0,0,0,0,0,0,0,0
4204, ,P INT C COMP INT ROB,2,0,0,2,0,0,0,0,0,0,0,0
4205, ,P INT C COMP LING CO,2,0,1,0,1,0,0,0,0,0,0,0
4206, ,P INT C DAT EXP SYST,2,0,0,1,1,0,0,0,0,0,0,0
4207, ,P INT C FUZZ LOG TEC,2,0,0,1,0,1,0,0,0,0,0,0
4208, ,P INT C GEN ALG THEI,2,0,0,0,0,0,0,0,0,0,0,2
4209, ,P INT C IMAGE PROCES,2,0,0,1,0,0,0,0,1,0,0,0
4210, ,P INT C IND LOG PROG,2,0,0,1,1,0,0,0,0,0,0,0
4211, ,P INT C INF PROC MAN,2,0,0,0,0,0,0,0,2,0,0,0
4212, ,P INT C INT SYST DES,2,0,0,2,0,0,0,0,0,0,0,0
4213, ,P INT C INT TUT SYST,2,0,0,0,2,0,0,0,0,0,0,0
4214, ,P INT C LANG RES EV,2,0,1,0,1,0,0,0,0,0,0,0
4215, ,P INT C LOG PROGR NO,2,0,0,0,0,1,0,1,0,0,0,0
4216, ,P INT C MACH LEARN I,2,0,0,0,1,0,0,0,0,0,0,1
4217, ,P INT C MULT COMP SY,2,0,0,0,0,0,0,0,0,0,0,2
4218, ,P INT C MULT EXP,2,0,0,1,0,0,1,0,0,0,0,0
4219, ,P INT C MULT SYST,2,0,0,0,0,0,0,0,1,0,0,1
4220, ,P INT C NEUR NETW IC,2,0,0,0,0,0,0,0,0,2,0,0
4221, ,P INT C OP QUANT MAN,2,0,0,0,0,0,0,0,0,2,0,0
4222, ,P INT C PAR PROC,2,0,0,0,1,0,1,0,0,0,0,0
4223, ,P INT C PATT REC QUE,2,0,0,0,2,0,0,0,0,0,0,0
4224, ,P INT C PRINC KNOWL,2,0,0,0,0,0,1,0,1,0,0,0
4225, ,P INT C REC ADV NAT,2,1,0,0,0,0,0,0,0,0,0,1
4226, ,P INT C SOFT ENG APP,2,0,0,0,0,1,1,0,0,0,0,0
4227, ,P INT C SPOK PROC,2,0,0,0,0,0,2,0,0,0,0,0
4228, ,P INT C TOOLS ART IN,2,0,0,0,0,0,0,0,0,1,1,0
4229, ,P INT COMP MUS C,2,0,0,0,0,0,1,0,0,0,0,1
4230, ,P INT COMP SOFTW APP,2,0,0,0,0,0,2,0,0,0,0,0
4231, ,P INT JOINT C AI,2,0,0,0,0,0,0,1,0,1,0,0
4232, ,P INT JOINT C AUT RE,2,0,0,0,0,2,0,0,0,0,0,0
4233, ,P INT LOG PROGR C S,2,0,0,0,0,0,0,0,0,0,0,2
4234, ,P INT LOG PROGR S,2,0,0,0,0,0,0,0,0,0,0,2
4235, ,P INT PAR DISTR PROC,2,0,0,1,1,0,0,0,0,0,0,0
4236, ,P INT S CIRC SYST,2,0,0,2,0,0,0,0,0,0,0,0
4237, ,P INT S HANDH UB COM,2,0,0,0,0,0,2,0,0,0,0,0
4238, ,P INT S LARG SCAL KN,2,0,2,0,0,0,0,0,0,0,0,0
4239, ,P INT S MICR MACH HU,2,0,0,0,0,0,0,0,0,0,0,2
4240, ,P INT S NEUR NETW DA,2,0,2,0,0,0,0,0,0,0,0,0
4241, ,P INT SEM WEB C ISWC,2,0,1,0,1,0,0,0,0,0,0,0
4242, ,P INT TEST C,2,0,0,0,0,0,0,0,0,0,0,2
4243, ,P INT US INT 2001,2,0,0,0,0,2,0,0,0,0,0,0
4244, ,P INT US INT IUI 05,2,2,0,0,0,0,0,0,0,0,0,0
4245, ,P INT WORKSH AG COMM,2,0,0,2,0,0,0,0,0,0,0,0
4246, ,P INT WORKSH AG PEER,2,0,0,1,1,0,0,0,0,0,0,0
4247, ,P INT WORKSH FORM ON,2,0,0,0,0,0,0,0,2,0,0,0
4248, ,P INT WORKSH NONM RE,2,0,2,0,0,0,0,0,0,0,0,0
4249, ,P INT WORKSH PARS TE,2,0,0,1,0,0,1,0,0,0,0,0
4250, ,P INT WORKSH REG AG,2,0,0,0,2,0,0,0,0,0,0,0
4251, ,P INT WORKSH SEM PRO,2,0,0,0,2,0,0,0,0,0,0,0
4252, ,P INT WORKSH WEB DAT,2,0,1,0,0,0,1,0,0,0,0,0
4253, ,P INT WWW C,2,0,0,1,0,0,1,0,0,0,0,0
4254, ,P ISCA INT C COMP TH,2,0,0,0,1,0,0,1,0,0,0,0
4255, ,P ISCA ITRW VOQUAL G,2,0,0,2,0,0,0,0,0,0,0,0
4256, ,P IWDW,2,0,1,1,0,0,0,0,0,0,0,0
4257, ,P JFSMA 04,2,0,2,0,0,0,0,0,0,0,0,0
4258, ,P JNLPBA BIONLP,2,0,2,0,0,0,0,0,0,0,0,0
4259, ,P JOINT SIGDAT C EMP,2,0,0,0,0,0,0,2,0,0,0,0
4260, ,P KDD,2,0,0,0,0,0,1,0,1,0,0,0
4261, ,P KDD 00,2,0,0,0,0,0,2,0,0,0,0,0
4262, ,P KDD 03,2,0,0,2,0,0,0,0,0,0,0,0
4263, ,P KDD 0I,2,0,0,0,2,0,0,0,0,0,0,0
4264, ,P KDD 2000,2,0,0,0,0,0,2,0,0,0,0,0
4265, ,P KDD 2003 WORKSH MU,2,0,0,2,0,0,0,0,0,0,0,0
4266, ,P KDD 98,2,0,0,0,0,0,0,0,1,0,0,1
4267, ,P KDD CHALL,2,0,0,0,0,0,2,0,0,0,0,0
4268, ,P KES 2000,2,0,0,0,0,0,2,0,0,0,0,0
4269, ,P KI 2001 WORKSH APP,2,0,0,0,0,2,0,0,0,0,0,0
4270, ,P KOREA INFORM SCI S,2,0,0,0,0,0,0,0,0,0,1,1
4271, ,P KR 00,2,0,0,0,0,0,2,0,0,0,0,0
4272, ,P KR 2000,2,0,0,0,0,0,2,0,0,0,0,0
4273, ,P KUAL LUMP INT C BI,2,0,0,0,2,0,0,0,0,0,0,0
4274, ,P LANG RES EV C LREC,2,0,0,0,2,0,0,0,0,0,0,0
4275, ,P LICS,2,0,0,1,0,0,0,1,0,0,0,0
4276, ,P LICS 03,2,0,0,2,0,0,0,0,0,0,0,0
4277, ,P LPAR 2001 SPRING B,2,0,0,0,0,2,0,0,0,0,0,0
4278, ,P LREC 04 LISB PORT,2,0,2,0,0,0,0,0,0,0,0,0
4279, ,P LREC 2004,2,0,2,0,0,0,0,0,0,0,0,0
4280, ,P LREC02,2,0,0,0,2,0,0,0,0,0,0,0
4281, ,P MEDINFO 2001,2,0,0,0,0,2,0,0,0,0,0,0
4282, ,P MEDINFO 2004 WORLD,2,0,2,0,0,0,0,0,0,0,0,0
4283, ,P MSRI WORKSH NONL E,2,0,0,0,0,2,0,0,0,0,0,0
4284, ,P MULT COMP NETW MMC,2,0,0,0,1,0,0,0,0,1,0,0
4285, ,P MULT SEC WORKSH AC,2,0,0,0,0,0,0,2,0,0,0,0
4286, ,P N AM FUZZ INF PROC,2,0,1,1,0,0,0,0,0,0,0,0
4287, ,P NAACL WORKSH WORDN,2,0,0,0,0,2,0,0,0,0,0,0
4288, ,P NEURAL INFORM PROC,2,0,0,0,0,1,0,0,0,0,0,1
4289, ,P NIPS 03,2,0,0,2,0,0,0,0,0,0,0,0
4290, ,P OD,2,0,2,0,0,0,0,0,0,0,0,0
4291, ,P ODBASE 2003,2,0,0,2,0,0,0,0,0,0,0,0
4292, ,P PAC S BIOC 2001,2,0,0,0,0,2,0,0,0,0,0,0
4293, ,P PAC S BIOC KAUAI H,2,0,0,2,0,0,0,0,0,0,0,0
4294, ,P PAKDD 02,2,0,0,0,2,0,0,0,0,0,0,0
4295, ,P PAR PROBL SOLV NAT,2,0,1,0,0,0,1,0,0,0,0,0
4296, ,P PKDD 2000,2,0,0,0,0,0,2,0,0,0,0,0
4297, ,P PODS 03,2,0,0,1,0,0,0,0,0,0,0,1
4298, ,P PODS 2003,2,0,0,2,0,0,0,0,0,0,0,0
4299, ,P PODS 2004,2,0,2,0,0,0,0,0,0,0,0,0
4300, ,P PPSN,2,0,0,0,1,0,0,0,0,0,0,1
4301, ,P PRINC PRACT CONSTR,2,0,0,0,0,0,1,1,0,0,0,0
4302, ,P PROMAS 04 WORKSH A,2,0,2,0,0,0,0,0,0,0,0,0
4303, ,P RECH INF ASS ORD,2,0,0,0,0,0,1,0,0,0,0,1
4304, ,P REF RES WORKSH 42,2,0,2,0,0,0,0,0,0,0,0,0
4305, ,P RES NOT SESS 10 C,2,0,0,2,0,0,0,0,0,0,0,0
4306, ,P RIAO,2,0,0,0,0,0,2,0,0,0,0,0
4307, ,P RIAO 94 INT MULT I,2,0,0,0,0,0,0,0,0,0,0,2
4308, ,P RSCTC 00,2,0,0,0,0,0,2,0,0,0,0,0
4309, ,P RSCTC 98 WARS POL,2,0,0,0,0,0,0,0,2,0,0,0
4310, ,P S COMP BAS SUPP CL,2,0,2,0,0,0,0,0,0,0,0,0
4311, ,P S COMP GUID PROT C,2,0,2,0,0,0,0,0,0,0,0,0
4312, ,P S PRINC DAT SYST,2,0,0,0,2,0,0,0,0,0,0,0
4313, ,P S SEC PRIV,2,0,0,0,0,0,0,1,0,0,0,1
4314, ,P SAINT 2005 WORKSH,2,2,0,0,0,0,0,0,0,0,0,0
4315, ,P SDM2002,2,0,0,0,2,0,0,0,0,0,0,0
4316, ,P SIGCOMM AUG,2,0,1,0,1,0,0,0,0,0,0,0
4317, ,P SIGCOMM INT MEAS W,2,0,0,0,2,0,0,0,0,0,0,0
4318, ,P SIGGRAPH 2001 LOS,2,0,0,0,0,2,0,0,0,0,0,0
4319, ,P SIGIR 96 19 ACM IN,2,0,0,0,0,0,0,0,0,0,2,0
4320, ,P SIGIR 99,2,0,0,0,0,0,0,2,0,0,0,0
4321, ,P SIGIR96,2,0,0,0,0,0,0,0,0,0,2,0
4322, ,P SIGKDD 03,2,0,0,2,0,0,0,0,0,0,0,0
4323, ,P SIGKDD 04,2,0,2,0,0,0,0,0,0,0,0,0
4324, ,P SOC PHOTO-OPT,2,0,0,2,0,0,0,0,0,0,0,0
4325, ,P SUPPL 6 INT C SIM,2,0,0,0,0,0,2,0,0,0,0,0
4326, ,P SWDB 03 1 INT WORK,2,0,0,2,0,0,0,0,0,0,0,0
4327, ,P TERM KNOWL ENG,2,0,0,0,1,0,0,1,0,0,0,0
4328, ,P TEXT SPEECH DIALOG,2,0,0,0,0,0,1,0,1,0,0,0
4329, ,P TREC2003 C NIST,2,0,0,2,0,0,0,0,0,0,0,0
4330, ,P TSD 2004 BRNO,2,0,2,0,0,0,0,0,0,0,0,0
4331, ,P UAI,2,0,1,0,0,0,0,0,0,1,0,0
4332, ,P UAI 2002,2,0,0,1,1,0,0,0,0,0,0,0
4333, ,P UAI 96,2,0,0,0,0,0,0,0,0,0,2,0
4334, ,P VER LARG DAT BAS C,2,0,0,0,0,0,2,0,0,0,0,0
4335, ,P VLDB 96,2,0,0,0,0,0,0,0,0,0,2,0
4336, ,P WEB MIN E COMM WOR,2,0,0,0,0,0,2,0,0,0,0,0
4337, ,P WORK PROGR TRACK 1,2,0,0,1,0,0,1,0,0,0,0,0
4338, ,P WORKSH AG MED EL T,2,0,0,0,0,0,0,0,2,0,0,0
4339, ,P WORKSH ALG FDN ROB,2,0,1,0,0,0,0,0,1,0,0,0
4340, ,P WORKSH FREQ IT MIN,2,0,0,2,0,0,0,0,0,0,0,0
4341, ,P WORKSH MULT SUMM Q,2,0,0,2,0,0,0,0,0,0,0,0
4342, ,P WORKSH ONT ENG AAA,2,0,0,0,0,0,0,0,0,2,0,0
4343, ,P WORKSH ONT LEARN E,2,0,0,0,0,0,2,0,0,0,0,0
4344, ,P WORKSH PAR DISTR C,2,0,0,2,0,0,0,0,0,0,0,0
4345, ,P WORKSH PROGR 4 INT,2,0,0,0,0,2,0,0,0,0,0,0
4346, ,P WORKSH SEC PROT,2,0,0,0,1,1,0,0,0,0,0,0
4347, ,P WORKSH SELF ORG MA,2,0,0,1,0,0,0,0,0,1,0,0
4348, ,P WORKSHOP TEXT CATE,2,0,0,0,0,0,0,0,2,0,0,0
4349, ,P WORLD MULT SYST CY,2,0,0,0,1,0,1,0,0,0,0,0
4350, ,P WSOM 97 WORKSH SEL,2,0,0,0,0,0,0,0,0,2,0,0
4351, ,P WWW 2003 BUD HUNG,2,0,0,1,1,0,0,0,0,0,0,0
4352, ,P WWW10 C,2,0,0,0,0,2,0,0,0,0,0,0
4353, ,PAC AS C KNOWL DISC,2,0,0,1,0,0,0,1,0,0,0,0
4354, ,PAKDD 2004,2,0,0,0,0,0,0,0,0,0,0,2
4355, ,PARALLEL PROCESSING,2,0,0,1,0,0,0,0,0,0,0,1
4356, ,PART SPEECH TAGGING,2,0,0,0,0,0,0,0,0,0,1,1
4357, ,PASCAL CHALL WORKSH,2,2,0,0,0,0,0,0,0,0,0,0
4358, ,PASSAGE RETRIEVAL BA,2,0,0,0,2,0,0,0,0,0,0,0
4359, ,PATTERN ANAL MACHINE,2,0,0,1,0,0,0,0,0,1,0,0
4360, ,PATTERN RECOGNTION,2,0,0,0,0,0,0,0,0,0,0,2
4361, ,PCM-PREM PERS COMPUT,2,0,2,0,0,0,0,0,0,0,0,0
4362,4.272,PEDIATRICS,2,0,0,0,0,0,0,0,0,0,1,1
4363, ,PERCEPTRONS,2,0,0,0,0,0,0,0,0,0,0,2
4364, ,PERCOLATION,2,0,0,0,0,0,0,1,0,0,0,1
4365, ,PERS SOC PSYCHOL REV,2,0,1,0,1,0,0,0,0,0,0,0
4366, ,PERSONAL TECHNOLOGIE,2,0,0,0,0,0,0,0,0,2,0,0
4367, ,PERVASIVE COMPUTING,2,0,0,0,1,0,1,0,0,0,0,0
4368,0.671,PHASE TRANSIT,2,0,1,0,0,0,0,0,0,0,0,1
4369, ,PHILOS PAP,2,0,0,0,0,0,0,0,0,0,0,2
4370, ,PHILOS PHENOMEN RES,2,0,0,0,0,0,0,0,0,0,1,1
4371, ,PHILOS T BIOL SCI RO,2,0,0,2,0,0,0,0,0,0,0,0
4372, ,PHILOS T ROY SOC LON,2,0,0,0,0,0,0,0,0,0,0,2
4373, ,PHILOSOPHY,2,0,0,0,0,0,0,0,0,0,0,2
4374, ,PHYS FLUIDS A-FLUID,2,0,0,0,0,0,0,0,0,0,0,2
4375,2.683,PHYS MED BIOL,2,0,0,0,1,0,0,0,0,0,1,0
4376, ,PHYS REV,2,0,0,0,0,0,0,0,0,0,0,2
4377,4.636,PHYSIOL GENOMICS,2,0,1,1,0,0,0,0,0,0,0,0
4378, ,PHYSL GRID OPEN GRID,2,0,0,0,2,0,0,0,0,0,0,0
4379, ,PKDD,2,0,1,0,0,0,1,0,0,0,0,0
4380, ,PKDD 00 P 4 EUR C PR,2,0,0,0,0,0,2,0,0,0,0,0
4381, ,PLATFORM PRIVACY PRE,2,0,0,0,2,0,0,0,0,0,0,0
4382, ,POPL,2,0,1,0,1,0,0,0,0,0,0,0
4383, ,PORTFOLIO SELECTION,2,0,0,0,0,0,0,0,0,0,0,2
4384, ,POSSIBILITY THEOR,2,0,0,0,0,0,0,0,0,0,0,2
4385, ,POST CAPITALIST SOC,2,0,0,0,0,0,0,0,0,0,0,2
4386,1.219,POWDER TECHNOL,2,0,0,0,0,0,1,0,0,0,0,1
4387, ,PRACT APPROACH M,2,0,0,2,0,0,0,0,0,0,0,0
4388, ,PRACT HANDB INTERN,2,0,2,0,0,0,0,0,0,0,0,0
4389, ,PRACT NEURAL NET,2,0,0,0,0,0,0,0,0,0,0,2
4390, ,PRACTICE AUTONOMOUS,2,0,0,0,0,0,0,0,0,0,0,2
